evaluated_at_utc,evaluated_at_ept,forecast_datetime_beginning_utc,forecast_datetime_beginning_ept,forecast_datetime_ending_utc,forecast_datetime_ending_ept,forecast_area,forecast_load_mw
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,AE/MIDATL,830.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,AE/MIDATL,831.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AE/MIDATL,833.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AE/MIDATL,834.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AE/MIDATL,836.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AE/MIDATL,838.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AE/MIDATL,840.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AE/MIDATL,842.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AE/MIDATL,844.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AE/MIDATL,847.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AE/MIDATL,850.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AE/MIDATL,853.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AE/MIDATL,856.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AE/MIDATL,859.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AE/MIDATL,862.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AE/MIDATL,865.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AE/MIDATL,868.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AE/MIDATL,871.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AE/MIDATL,875.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AE/MIDATL,878.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AE/MIDATL,882.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AE/MIDATL,886.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AE/MIDATL,890.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AE/MIDATL,894.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,AEP,13733.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,AEP,13734.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AEP,13735.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AEP,13735.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AEP,13735.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AEP,13734.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AEP,13733.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AEP,13731.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AEP,13728.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AEP,13724.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AEP,13720.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AEP,13715.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AEP,13709.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AEP,13701.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AEP,13693.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AEP,13685.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AEP,13675.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AEP,13664.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AEP,13653.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AEP,13641.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AEP,13629.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AEP,13615.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AEP,13602.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AEP,13587.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,AP,5165.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,AP,5168.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,AP,5171.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,AP,5174.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,AP,5178.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,AP,5181.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,AP,5185.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,AP,5188.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,AP,5191.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,AP,5194.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,AP,5197.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,AP,5199.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,AP,5201.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,AP,5202.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,AP,5203.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,AP,5204.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,AP,5204.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,AP,5203.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,AP,5202.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,AP,5201.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,AP,5200.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,AP,5198.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,AP,5196.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,AP,5195.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,BG&E/MIDATL,2983.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,BG&E/MIDATL,2986.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,BG&E/MIDATL,2989.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,BG&E/MIDATL,2992.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,BG&E/MIDATL,2995.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,BG&E/MIDATL,2997.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,BG&E/MIDATL,3000.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,BG&E/MIDATL,3002.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,BG&E/MIDATL,3005.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,BG&E/MIDATL,3008.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,BG&E/MIDATL,3010.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,BG&E/MIDATL,3013.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,BG&E/MIDATL,3016.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,BG&E/MIDATL,3018.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,BG&E/MIDATL,3021.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,BG&E/MIDATL,3024.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,BG&E/MIDATL,3028.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:45:00 PM,10/15/2020 1:45:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,BG&E/MIDATL,3031.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:50:00 PM,10/15/2020 1:50:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,BG&E/MIDATL,3035.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:55:00 PM,10/15/2020 1:55:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,BG&E/MIDATL,3038.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:00:00 PM,10/15/2020 2:00:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,BG&E/MIDATL,3042.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,BG&E/MIDATL,3046.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,BG&E/MIDATL,3051.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,BG&E/MIDATL,3055.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,COMED,10265.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,COMED,10269.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,COMED,10274.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,COMED,10279.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,COMED,10284.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,COMED,10289.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,COMED,10295.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,COMED,10301.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,COMED,10308.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,COMED,10315.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,COMED,10322.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,COMED,10330.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,COMED,10339.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,COMED,10348.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:30:00 PM,10/15/2020 1:30:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,COMED,10357.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:35:00 PM,10/15/2020 1:35:00 PM,10/15/2020 5:40:00 PM,10/15/2020 1:40:00 PM,COMED,10367.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:05:00 PM,10/15/2020 2:05:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,UGI/MIDATL,106.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:10:00 PM,10/15/2020 2:10:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,UGI/MIDATL,106.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 6:15:00 PM,10/15/2020 2:15:00 PM,10/15/2020 6:20:00 PM,10/15/2020 2:20:00 PM,UGI/MIDATL,106.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,WESTERN_REGION,44000.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:25:00 PM,10/15/2020 12:25:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,WESTERN_REGION,44013.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:30:00 PM,10/15/2020 12:30:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,WESTERN_REGION,44026.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:35:00 PM,10/15/2020 12:35:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,WESTERN_REGION,44037.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:40:00 PM,10/15/2020 12:40:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,WESTERN_REGION,44050.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:45:00 PM,10/15/2020 12:45:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,WESTERN_REGION,44060.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:50:00 PM,10/15/2020 12:50:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,WESTERN_REGION,44070.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 4:55:00 PM,10/15/2020 12:55:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,WESTERN_REGION,44079.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:00:00 PM,10/15/2020 1:00:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,WESTERN_REGION,44086.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:05:00 PM,10/15/2020 1:05:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,WESTERN_REGION,44093.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:10:00 PM,10/15/2020 1:10:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,WESTERN_REGION,44096.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:15:00 PM,10/15/2020 1:15:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,WESTERN_REGION,44098.000000
10/15/2020 4:20:00 PM,10/15/2020 12:20:00 PM,10/15/2020 5:20:00 PM,10/15/2020 1:20:00 PM,10/15/2020 5:25:00 PM,10/15/2020 1:25:00 PM,WESTERN_REGION,44099.000000
